Neighborhood,Neighborhood Latitude,Neighborhood Longitude,ID,Venue,Venue Latitude,Venue Longitude,Category
Punggol,1.3984,103.9072,50758079e4b07a83bc06aaa3,Food On Wheels,1.399402,103.910394,Food Truck
Punggol,1.3984,103.9072,4ecf71fe722e01c58128690c,198 Food Court,1.400245492277282,103.90863570522161,Coffee Shop
Punggol,1.3984,103.9072,4f31dc3ee4b0f6064b9ed509,Western Food (Stall 5),1.4013711426154476,103.90877164362462,Steakhouse
Punggol,1.3984,103.9072,4d80b9b8360b224b5e13df56,Ice Cream Food Truck,1.401078,103.906386,Food Truck
Punggol,1.3984,103.9072,4f445239e4b0b5bea444fafc,Muslim Cooked Food (Stall 7),1.4021262531990724,103.90898687970518,Malay Restaurant
Punggol,1.3984,103.9072,4ed989a893ad464d2780fe82,Gw FoodCourt,1.399439,103.906402,Asian Restaurant
Punggol,1.3984,103.9072,4ec8e01693ad41338e7ef8a3,福城 Foodcourt,1.4021450570110072,103.90739527352437,Food Court
Punggol,1.3984,103.9072,4dead6477d8b6c7a534b0b2e,Indian Muslim Stall @ Fu Cheng Foodcourt,1.4026981700783636,103.90747569862856,Indian Restaurant
Queenstown,1.2942,103.7861,4c348176213c2d7f368a385d,2nd Street Food Court,1.296403110506131,103.78681971151319,Food Court
Queenstown,1.2942,103.7861,56f76451cd106d63a149a068,Food Anatomy,1.2975689948840066,103.78741039286682,Bistro
Queenstown,1.2942,103.7861,4c92e94c6cfea0934416b68b,Basement Food Court,1.2922999498147973,103.78832110503537,Food Court
Queenstown,1.2942,103.7861,4ca9669aa6e08cfa89149994,Jvc Food Centre,1.2976454475072692,103.78760296916896,Food Court
Queenstown,1.2942,103.7861,4c05e834517d0f472a46f515,Bomb Shelter Food Centre,1.2960716834106307,103.79044803214089,Coffee Shop
Queenstown,1.2942,103.7861,5005585ee4b0fce9715cb0b6,Indonesian Food (Kopitiam),1.293411,103.782544,Asian Restaurant
Queenstown,1.2942,103.7861,5011f612e4b0f8ec77810170,Japanese Food,1.2951332545418397,103.78279229295103,Japanese Restaurant
Queenstown,1.2942,103.7861,50874b24e4b0ad20bd80711a,Huat Ke Cooked Food,1.297695,103.787439,Chinese Restaurant
Queenstown,1.2942,103.7861,4def3088d4c0e9e23b77b3de,Asian Food Channel Tape Ops Room,1.298625038241236,103.78813435537722,Professional & Other Places
Queenstown,1.2942,103.7861,4d3fd5591bd2a143aec6ec7c,51A Ayer Rajah Crescent Hawker,1.293835327413666,103.7885869734595,Food Court
Queenstown,1.2942,103.7861,5a07c66e60255e656bada9b6,Red Spot (Foodcourt),1.294413,103.784311,Food & Drink Shop
Queenstown,1.2942,103.7861,505c2adfe4b0c67782b01fba,Yong Tau Foo,1.2983870689830344,103.78821358247332,Diner
Queenstown,1.2942,103.7861,4d649e155a27b1f71a42f65d,Aircon Foodcourt @ Ayer Rajah Crescent,1.295656,103.789781,Coffee Shop
River Valley,1.2959,103.8361,5d1a1f9d6722660030708c64,Meidi-Ya Food Plaza,1.2932513603565539,103.8323986530304,Food Court
River Valley,1.2959,103.8361,5c3c191ea35f460025022855,Bismillah Muslim Food,1.297954,103.838789,Indian Restaurant
River Valley,1.2959,103.8361,4cdc896999026dcb26f21381,Food Junction Office,1.297683,103.838961,Restaurant
River Valley,1.2959,103.8361,57f5db89498e2b93da31a8d6,Indian Food,1.2986717,103.83879,Indian Restaurant
River Valley,1.2959,103.8361,5753cca2498e524864daaa64,Food Capital,1.2904927972474767,103.8350842131442,Buffet
River Valley,1.2959,103.8361,57034845498e1c29c91dbe9f,Authentic Korean Food,1.2986436,103.83859,Korean Restaurant
River Valley,1.2959,103.8361,4db4ef940cb6729b6a9d09d3,Western Food @ ComCentre,1.298655,103.838742,Food
River Valley,1.2959,103.8361,5b37435fa6031c002c0fbea6,Hook On Food,1.294694,103.841682,Food & Drink Shop
River Valley,1.2959,103.8361,4b8e13a3f964a520a71733e3,Comcentre Cafeteria,1.2984297667870046,103.83886939251377,Food Court
River Valley,1.2959,103.8361,4b29b044f964a5208aa224e3,Warung M Nasir,1.2989144415376206,103.83921573639768,Asian Restaurant
River Valley,1.2959,103.8361,4c4919c03013a5930d9448e2,Formosa Delight,1.2936460421008094,103.83178986965765,Asian Restaurant
River Valley,1.2959,103.8361,4c491a0eb5eec9b6788e4aa4,Pepper Lunch Express,1.2937187933640693,103.83179411534987,Asian Restaurant
River Valley,1.2959,103.8361,4d86ff988de9721e34226551,Original Delights,1.293464,103.831987,Chinese Restaurant
River Valley,1.2959,103.8361,5d7cd45c04b75b00088f19e5,Sweet Potato Japan Mobile Foods,1.300548,103.838888,Food Stand
Rochor,1.3051,103.8509,4b4eacd4f964a520def326e3,Broadway Food Court,1.3026863765240948,103.8527564405716,Food Court
Rochor,1.3051,103.8509,4ca2e813d7c33704c06d9c62,Food District (Food Court),1.3018802824797393,103.8492374706348,Food Court
Rochor,1.3051,103.8509,4cae0cac2303a14375bbebf0,Shing Boon Hwa Food Centre,1.304731,103.854739,Food Court
Rochor,1.3051,103.8509,4c3469eded37a59388c76e03,Aroma food court,1.3029837531482842,103.8521027159405,Food Court
Rochor,1.3051,103.8509,4b53e7bdf964a52062ae27e3,Daebak Korean Food,1.3018061319057146,103.84996608340884,Korean Restaurant
Rochor,1.3051,103.8509,4cce533d063a721e0bc9999a,Myengwon Korean Food,1.3025955054430185,103.85330867440996,Korean Restaurant
Rochor,1.3051,103.8509,4c9dc8e58afca0938625fa15,Faaiz Food House,1.304457,103.854687,Coffee Shop
Rochor,1.3051,103.8509,4b6a80c7f964a52011d72be3,Vegetarian Health Food Luo Han Group,1.300579,103.851981,Vegetarian / Vegan Restaurant
Rochor,1.3051,103.8509,4bb1dd31f964a52035a73ce3,Gold Food Thai Chinese Cuisine,1.2999640713911604,103.85121580911719,Thai Restaurant
Rochor,1.3051,103.8509,4d8eff173bfef04de742a586,Xin Yuan Vegetarian Food Trading,1.3003367493326432,103.85194418698414,Gourmet Shop
Rochor,1.3051,103.8509,4da00e12c41ca143c4843fa3,Say Seng Cooked Food,1.3014068929043787,103.85415794735606,Chinese Restaurant
Rochor,1.3051,103.8509,4d1f1872bdd7a0933b42e3ce,Imaroy Thai Food,1.305389,103.85105,Thai Restaurant
Rochor,1.3051,103.8509,53eed391498ebbbeb8483b37,Lim Kee Hainanese Chicken Rice @ Tekka Food Centre,1.3061031587462473,103.85061934507698,Coffee Shop
Rochor,1.3051,103.8509,4e33b8407d8b6946c1f1e00b,Shi Xin Western Food,1.30555,103.850604,Diner
Rochor,1.3051,103.8509,4d4fcaa8bd6ff04deb18e10c,来顺 Lai Shun @ Takka Food Centre,1.3054592452538347,103.85049478795487,Chinese Restaurant
Rochor,1.3051,103.8509,5bbffff573fe25002cf02787,Sky Lab Cooked Food,1.3059791,103.8508,Indian Restaurant
Rochor,1.3051,103.8509,57e9f76a498efbe257888379,weng kee cooked food,1.305695,103.850501,Coffee Shop
Rochor,1.3051,103.8509,4e82a9819adf6b5014233238,永勝熟食 Yong Sheng Cooked Food,1.3057989,103.85057,Chinese Restaurant
Rochor,1.3051,103.8509,52f6e0e3498e151dcf1124e3,selamat muslim food,1.3058220148086548,103.8510513305664,Asian Restaurant
Rochor,1.3051,103.8509,5758ed36498e6887065f3e94,Street Food Taste of Ingredients,1.30575,103.850484,Food Court
Rochor,1.3051,103.8509,5897fdb5a1492637fe280a27,Lim Kee Cooked Food,1.305745,103.850353,Food Court
Rochor,1.3051,103.8509,51148a29e4b05b423616bfc2,Tekka Market - Nur Asian Food #01-245,1.3061018863046199,103.85080618097412,Snack Place
Rochor,1.3051,103.8509,4e001a58d1648b616749999e,Fu Xiang (福香) Food Stall,1.3061119253450055,103.85021924972534,Food Court
Rochor,1.3051,103.8509,57b5a1c5498e183a9c918243,Street Food,1.306066,103.850353,Comfort Food Restaurant
Rochor,1.3051,103.8509,527f0da011d2db49c39c772a,Deen's Food Stall Appam Specialist,1.3056970614944376,103.85184227560981,Indian Restaurant
Rochor,1.3051,103.8509,4b058818f964a520a2b122e3,Tekka Centre 竹脚中心,1.3058958654689448,103.8505878553215,Market
Rochor,1.3051,103.8509,4c7f97b22042b1f77a39c3ad,Sakunthala's Food Palace,1.3087322317197083,103.85114027350261,Indian Restaurant
Rochor,1.3051,103.8509,4f23f8b5e4b04765792d99ed,Azzad Food Corner,1.3034525447396323,103.85127044098195,Indian Restaurant
Rochor,1.3051,103.8509,4dd246b152b15d0acc79b002,Ho Ho Spaghetti & Grill • Western Food,1.303081530139541,103.85303124639692,Steakhouse
Rochor,1.3051,103.8509,50323d57e4b06888b840ea51,Famous Indian Curry Food,1.3054138251251426,103.852884039926,Indian Restaurant
Rochor,1.3051,103.8509,4f7d1b30e4b089dfe46cfce8,新海美食 Xin Hai Food House,1.3030833697313853,103.8511685301127,Chinese Restaurant
Rochor,1.3051,103.8509,4d366623cea8b60ce19c18f8,Burlington Food Square,1.3030616573488882,103.85214234820847,Pizza Place
Rochor,1.3051,103.8509,4e84114d9a5255c692de37b3,Aljunied Cresent Food Court,1.3060564383458597,103.85486567886262,Food Court
Rochor,1.3051,103.8509,4dbd1f736a23e294ba3f0293,CURRYLEAF Food Corner Pte Ltd,1.303349,103.852756,Coffee Shop
Rochor,1.3051,103.8509,4cef2a6a5de16ea80025bf96,Indian & Pakistani Food,1.3025345868949747,103.8527424953927,Indian Restaurant
Rochor,1.3051,103.8509,4d560350a05c37044b98c087,Indian Pakistan Food @ Sim Lim Square,1.3032460365165361,103.85315014404749,Indian Restaurant
Rochor,1.3051,103.8509,50bd8a0fe4b0e53ea39222ef,Food Court Bugis Junction - Singapore -,1.310046838349688,103.85112323641755,Asian Restaurant
Rochor,1.3051,103.8509,5146f74ee4b0136ab915d9c1,Fatima Food Zone PTD LTE,1.3045981695166438,103.8540390488243,Indian Restaurant
Rochor,1.3051,103.8509,5275ea19498e83fe74aeed12,Kian Heng Food Court,1.308214,103.851242,Bar
Rochor,1.3051,103.8509,4bb031bcf964a520e13b3ce3,Syam Corners Muslim Food,1.3003005609345177,103.85192706197081,Malay Restaurant
Rochor,1.3051,103.8509,4e926edb8b81592e62483d8a,yamaha Food Court,1.305275,103.854891,Food
Rochor,1.3051,103.8509,4c53b20006901b8d7a9e8e4a,Rochor Food Town,1.3026650954878631,103.8547184704059,Food Court
Rochor,1.3051,103.8509,4c249901136d20a19203e261,Xiu Yuan Good Food Cafe,1.300396,103.851945,Vegetarian / Vegan Restaurant
Sembawang,1.4491,103.8185,4f88f427e4b0ddfd81d1564a,KNS Indian Muslim Food,1.448091,103.816421,Indian Restaurant
Sembawang,1.4491,103.8185,4c6d2471f2846dcb28af64e9,Fu Chan Food Paradise,1.4500469695059248,103.8222110904966,Food Court
Sembawang,1.4491,103.8185,4d9aded49298b1f747154a38,Food Fair,1.44718662489923,103.81958550878696,Snack Place
Sembawang,1.4491,103.8185,4b500be9f964a520cb1b27e3,NTUC Foodfare,1.4490095430575651,103.819675694621,Food Court
Sembawang,1.4491,103.8185,4d540fa5f5daa0932b906d74,Perfect Food Truck,1.448876017746206,103.81733835075333,Food Truck
Sembawang,1.4491,103.8185,528f50ac11d24f6d2a4035c1,Habib Ali Indian Food,1.452334,103.81705,Indian Restaurant
Sembawang,1.4491,103.8185,51834fb6498eed6d8a64d051,Mixed Chinese Rice @ NTUC Food Fare,1.4496570861207194,103.81716854183914,Chinese Restaurant
Sembawang,1.4491,103.8185,509f984de4b0548c5d43d2a6,Fried Hokkien Noodles @ Fu Chan Food Paradise,1.449982327675213,103.82221195740254,Noodle House
Sembawang,1.4491,103.8185,4d540fe2b3d9a35d876cc97b,Happy Food Truck,1.4482508,103.81571055,Food Truck
Sembawang,1.4491,103.8185,5dd88658e100e00007bd8cc1,Buey Tahan See-Food @ Sun Breeze,1.444546,103.816481,Seafood Restaurant
Sembawang,1.4491,103.8185,4dc930b0ae60385d111611d6,Northpoint Japanese Food Court,1.45197,103.81948,Japanese Restaurant
Sembawang,1.4491,103.8185,5156c36de4b09e1b90136dc7,food court,1.4442317928353963,103.82122703320005,Malay Restaurant
Sembawang,1.4491,103.8185,4f746498e4b0ae979ef9376f,Classic Food Corner,1.4533550401070827,103.81630817994936,Dessert Shop
Sembawang,1.4491,103.8185,4e1ecd7b7d8ba0907ae73612,Asia Food @ The Jelutung,1.444729977249147,103.82050249583251,Food
Sembawang,1.4491,103.8185,4bc00bf2b492d13adfd7a360,Kopitiam,1.4480890495824401,103.81926820668198,Food Court
Sembawang,1.4491,103.8185,4bc948ed937ca59353aca592,Broadway Coffeeshop,1.4480583798442073,103.81644924685803,Food Court
Sembawang,1.4491,103.8185,5c233c713fffb40025bd7ec0,Foodfair@Sembawang361,1.44635,103.81488,Coffee Shop
Sembawang,1.4491,103.8185,52c3e52e498e63f1b9ffa258,FoodFair,1.4468605137217254,103.81607044933935,Cafeteria
Sembawang,1.4491,103.8185,50d932cbe4b0a7a6645fb0ca,友記 @ NTUC Foodfare,1.4463629535377531,103.81806000279843,Chinese Restaurant
Sengkang,1.3868,103.8914,4bf0dd3ab315c9b6487693ff,Anchorvale 303 Food Court,1.3870752160285702,103.89026325989904,Food Court
Sengkang,1.3868,103.8914,4d53ca7d2f638cfa276c666a,Food Kit,1.387734,103.892348,Food Truck
Sengkang,1.3868,103.8914,548cf394498edc77fcdac294,Muslim Food Court (Prata Place),1.386889,103.890244,Halal Restaurant
Sengkang,1.3868,103.8914,4d53c3ab3d735481b70f4052,Food Cart,1.389849,103.892141,Food Truck
Sengkang,1.3868,103.8914,4db1488d5da32cf2df584702,Food B,1.382606,103.894085,Swiss Restaurant
Sengkang,1.3868,103.8914,4db14850fa8ca4b3e9f35998,Food A,1.382606,103.894085,Indian Restaurant
Sengkang,1.3868,103.8914,4d6e21e1792bb60c90f15dbe,Food Truck Frutti,1.391591,103.889251,Food Truck
Sengkang,1.3868,103.8914,521dbbee11d251bd592bec8f,Fast food,1.38998,103.889,Fast Food Restaurant
Sengkang,1.3868,103.8914,4b35d97af964a5201e2f25e3,Kopitiam,1.383094809190634,103.89328478280497,Food Court
Sengkang,1.3868,103.8914,4da25c7a22a5f04ddab30f55,Indian Cuisine,1.383134,103.893461,Indian Restaurant
Sengkang,1.3868,103.8914,4e82cacd8b817f2410352097,Finding Foodd. ,1.390137,103.891263,Food
Sengkang,1.3868,103.8914,57838375498e75caebe1a9f4,Xiong BBQ Seafood Stir Fried (Xiong BBQ Seafood Western Food),1.382613,103.8911,Seafood Restaurant
Serangoon,1.3554,103.8679,516d52a5e4b0aad49799017e,Sha's Restaurant (Indian Muslim Food),1.3503577807221676,103.86930997237265,Indian Restaurant
Serangoon,1.3554,103.8679,4c32cacced37a593ee6b6c03,Dju Dju Indonesian Food,1.3541728410625953,103.86794097286644,Indonesian Restaurant
Serangoon,1.3554,103.8679,4c89b0961797236a557e5b88,Food Court @ Hougang Mall,1.3554298064565686,103.86695623397827,Food Court
Serangoon,1.3554,103.8679,4ff86d7ae4b0463f71c44ffb,Food court@304,1.3559457063674927,103.86673736572266,Coffee Shop
Serangoon,1.3554,103.8679,4eab9a08775bf0856a0ed6a2,Food&Small Market,1.3535956881386368,103.86770188808441,Deli / Bodega
Serangoon,1.3554,103.8679,4da17c200f578cfa98348d18,Food Truck,1.3541073673935315,103.87023285282808,Food Truck
Serangoon,1.3554,103.8679,4bfa79f14a67c928bc4228cf,House Of Traditional Food,1.3501511508843356,103.8699721228864,Chinese Restaurant
Serangoon,1.3554,103.8679,4ce2659969136dcb1cedeee6,Coffeeshop Delight,1.3505044979119512,103.86934362783818,Coffee Shop
Serangoon,1.3554,103.8679,4b57d712f964a520704328e3,Sanho Foods,1.3535170590821068,103.87105197217828,Asian Restaurant
Serangoon,1.3554,103.8679,4c6781a19cb82d7f241c94d2,Jim Foods Supplier,1.3553349314119847,103.87327365239511,Fish Market
Singapore River,1.287,103.85,4bf010213a002d7f5c9d85a4,Hong Lim Market & Food Centre 芳林巴刹与熟食中心 (Hong Lim Complex Market & Food Centre),1.2851543665131335,103.84583338042434,Food Court
Singapore River,1.287,103.85,52ae77a511d20d4d38290313,Food Emporium (NTUC Foodfare),1.2840480060029842,103.85145631384847,Food Court
Singapore River,1.287,103.85,4d367e80eba45481c6ae07f5,Nur Hikmah Food Stall,1.2879993210688188,103.84885290928777,Asian Restaurant
Singapore River,1.287,103.85,4d47d0892165721e418ec0d7,China Square Food Court,1.2827356920977846,103.84931708117577,Food Court
Singapore River,1.287,103.85,53b3994c498e97b1a620b928,Food Leisure 食樂,1.2842466859443589,103.85147992467535,Food Court
Singapore River,1.287,103.85,4c85c4ac2f1c236aa2d95743,Don & Set Japanese Food,1.2847891209367939,103.85025133572763,Japanese Restaurant
Singapore River,1.287,103.85,4f18f505e4b088d49f58d29f,Sun Korean Food,1.2890999761736854,103.8469248029116,Korean Restaurant
Singapore River,1.287,103.85,4e8fd5639adf26eeb9c6a23c,Coleman Street Food Centre,1.291545533489875,103.84958325976288,Food Court
Singapore River,1.287,103.85,4c094e043c70b71329cc275b,Wuhan Food House,1.285453,103.845036,Chinese Restaurant
Singapore River,1.287,103.85,59e99f40e97dfb5a1b6f3bb7,Food Junction,1.2843061912079157,103.85158772398505,Food Court
Singapore River,1.287,103.85,5a72ae9eb6b04b59811c3234,Marks & Spencer Food,1.2838067,103.85116,Grocery Store
Singapore River,1.287,103.85,54e18591498ec623a05aaf40,Good Food Heals,1.2861752393575228,103.84864909125106,Café
Singapore River,1.287,103.85,507ba22de4b047ff2d09b12e,Food On Fire,1.283286233281154,103.848815678843,Indian Restaurant
Singapore River,1.287,103.85,54f00aec498eeb7366cae19d,Good Food Heals,1.285914,103.848649,Café
Singapore River,1.287,103.85,51b276cd498e4fcf98bc8b83,Marina Food House,1.2845817374012236,103.849665763781,Asian Restaurant
Singapore River,1.287,103.85,4be25615d27a20a12d828f5b,Fried Rice 炒饭 (Cantonese Flavour)@ Golden Shoe Car Park Food Centre,1.284915,103.850461,Chinese Restaurant
Singapore River,1.287,103.85,4c452e7add1f2d7febf580f9,Food court @ The Central,1.289033,103.846552,Asian Restaurant
Singapore River,1.287,103.85,4d65f018e07aa35d34eda38f,Teck Ee Food Holdings Pte Ltd,1.2848471441954843,103.84926054627824,Coffee Shop
Singapore River,1.287,103.85,5506583c498e24eaeb1be372,The Gourmet Food Co.,1.286197,103.848289,Deli / Bodega
Singapore River,1.287,103.85,5020f3bde4b05c6588396305,Food Times Square,1.288872903271687,103.84702421950348,Restaurant
Singapore River,1.287,103.85,4f5442bce4b0ddd8f919050d,Ahamed Food Stall,1.2847883699595908,103.85019471899311,Indian Restaurant
Singapore River,1.287,103.85,5d8aff6f9918130008b0ac64,DON DON DONKI Food Court,1.289171,103.846587,Food Court
Singapore River,1.287,103.85,55f645a1498e8fb9dcb2d94e,Healthy Vegetarian Food,1.284644,103.850212,Vegetarian / Vegan Restaurant
Singapore River,1.287,103.85,4cf5d2df66585481c52fc698,Food Bazaar @ Peninsula Plaza,1.291879,103.851019,Food & Drink Shop
Singapore River,1.287,103.85,56694104498ec2f7745b386d,The Korea Food Company,1.288798298086385,103.85154786540198,Korean Restaurant
Singapore River,1.287,103.85,5181100f498e8b63c1786803,Food Garage,1.2857636417889255,103.84493512724079,American Restaurant
Singapore River,1.287,103.85,5cd8e805fd9d73002c65965a,Hong Yuen Food Pavillion,1.291447,103.85058,Food Court
Singapore River,1.287,103.85,4e65ae497d8b85408b0bb723,Vegetarian Food Stall At Hong Lin Foor Court,1.285209,103.847985,Vegetarian / Vegan Restaurant
Singapore River,1.287,103.85,4e3a3a1f62e10c0843d47b2f,Junk Food,1.284596,103.851339,College Cafeteria
Singapore River,1.287,103.85,4c0f21fc336220a16b6acd77,Korean Food BBQ,1.2844562530517578,103.846986,Korean Restaurant
Singapore River,1.287,103.85,4e44dfeffa76eeb2dac8fba2,Wall's Food Truck,1.2844391822940482,103.84806028530673,Food Truck
Singapore River,1.287,103.85,58a287944f218a1fc61e4cf3,Real Food,1.283227,103.848926,Vegetarian / Vegan Restaurant
Singapore River,1.287,103.85,51a04cb2498e30596041bfba,Fast Food Restaurants ³⁴⁷,1.2868517,103.8533759,Fast Food Restaurant
Singapore River,1.287,103.85,4c0dd32f2466a593e1357821,The Real One Teh Tarik & Indian Food,1.2836828103704876,103.85269267177824,Indian Restaurant
Singapore River,1.287,103.85,4ccfd80b5845bfb76760b10d,"dapao - slow food, fast",1.283248,103.848491,Chinese Restaurant
Singapore River,1.287,103.85,5d16f34f627d6b0023f2600b,Funan Food Hall,1.291084,103.850225,Food Court
Singapore River,1.287,103.85,4bd11f9241b9ef3bce92fbe5,China Korean Food Fang,1.284467,103.84682247,Korean Restaurant
Singapore River,1.287,103.85,599a71a5bcbf7a428934359d,外星食堂 ETL x Quantum Food Lab,1.284517,103.846489,Chinese Restaurant
Singapore River,1.287,103.85,5b7b8adb89ad460024516d05,Jitlada Thai Food,1.2828722,103.85041,Thai Restaurant
Singapore River,1.287,103.85,4df0964c227193bb466bbc44,Siam Thai Food,1.28542,103.846133,Thai Restaurant
Singapore River,1.287,103.85,4f1794ede4b0f22afcc6420d,健康斋素食 Vegetarian Food 01-49,1.2858946566692198,103.84597683860777,Vegetarian / Vegan Restaurant
Singapore River,1.287,103.85,4de32aacae60e7f3ac01b671,Fatty Fish House @ Hong Lim Food Court #01-66,1.285108,103.8458,Food Court
Singapore River,1.287,103.85,4e79d5ad2271920e47354ded,Eddy's Westen Food,1.2830999431076533,103.84920392995645,Diner
Singapore River,1.287,103.85,520d9864498ee4a63c85371b,Vegetarian Food,1.2860060930252075,103.84630584716797,Vegetarian / Vegan Restaurant
Singapore River,1.287,103.85,4fab4f96e4b0be1a3d619d17,Korean Food Expert,1.2844520083266568,103.84656563552291,Korean Restaurant
Southern Islands,1.2537,103.8257,4ba4599cf964a520cd9738e3,Discovery Food Court,1.2540860575076627,103.8236887645879,Food Court
Southern Islands,1.2537,103.8257,4ef698b6f9ab2e6681626fe5,Wildly delicious food,1.2556679694983508,103.82348557690779,Food Court
Southern Islands,1.2537,103.8257,4cb7fb26c7228cfa6f7604ce,Friar's™,1.2547685720350041,103.8237205062706,Fast Food Restaurant
Sungei Kadut,1.4180000000000001,103.751,4c591d6204f9be9ab999ee60,Family Food Court,1.4220336476738522,103.75024321398122,Food Court
Sungei Kadut,1.4180000000000001,103.751,4e13f091aeb7727f20fe1b68,Ice Cream Food Truck @ Yew Tee,1.4155967567190235,103.74849836371826,Food Truck
Tampines,1.3496,103.9568,51e9ee1c498e76fd41a2b1ad,Food,1.345867,103.955941,Breakfast Spot
Tampines,1.3496,103.9568,4d3ec39884d46ea8d8fc115d,Food Center @ Simei CC,1.345295677022135,103.95513448759223,Chinese Restaurant
Tampines,1.3496,103.9568,4ee9621f4690034a7efa8253,Tung Shan Food Industries,1.3457992886384167,103.95716860143338,Grocery Store
Tampines,1.3496,103.9568,542aa809498e2d89e022c7a0,Toko Warisan Halal frozen food,1.351902,103.953662,Convenience Store
Tampines,1.3496,103.9568,56809e87498e4fc4f32c013e,Tampines Mart Food Court,1.3538722402745587,103.9604436443919,Coffee Shop
Tampines,1.3496,103.9568,4b8f5de5f964a520995233e3,21 Street Eating House,1.3528472860159673,103.95365979065637,Food Court
Tampines,1.3496,103.9568,4b9311dff964a520ec3234e3,Saffron's Cafeteria,1.351986598743488,103.95357321440169,South Indian Restaurant
Tampines,1.3496,103.9568,4e1031c48130be8a2f5c544f,Organic Vegetable Singapore,1.3528234273790938,103.95309805870056,Convenience Store
Tampines,1.3496,103.9568,4ee495cbe4b0387f918d783c,Frangance Foodstuff @ 201,1.3529308214371558,103.95478319520333,BBQ Joint
Tampines,1.3496,103.9568,500a03f1e4b0c26242c2caa1,Street 21 foodcourt,1.3521796753017001,103.95417693463686,Other Great Outdoors
Tanglin,1.3069,103.8189,4ba317e8f964a520872b38e3,Tanglin Food Hall,1.3048852515552987,103.82418025805784,Food Court
Tanglin,1.3069,103.8189,4c43d6a82d3ec9b678252eae,Kopi,1.3071402268520766,103.81977571691452,Food Court
Tanglin,1.3069,103.8189,55fd5306498ef83ca7b5d034,New Rasa Singapura,1.305461,103.822757,Malay Restaurant
Tanglin,1.3069,103.8189,4c5176df991c20a11eb6d287,Beef Noodles,1.3047711689210968,103.82371902465819,Noodle House
Tengah,1.3555,103.7308,4f079115e4b0d64229fa5c27,Al:Samna Malay Food,1.3530227977216553,103.72649851200548,Malay Restaurant
Toa Payoh,1.3343,103.8563,4bdbed666547d13ad72b7c26,Kim Keat Palm Market & Food Centre,1.3355265518818151,103.85695941060797,Market
Toa Payoh,1.3343,103.8563,4be27cfeb02ec9b6ab124dc0,New Century Food House,1.3350865780603671,103.85119683867983,Food Court
Toa Payoh,1.3343,103.8563,4cab0da62f08236a0bb18261,Z & Y Western Food,1.3376079748047405,103.85653665571635,Coffee Shop
Toa Payoh,1.3343,103.8563,4c3f04810596c9282e088578,Kim Keat Food & Drink Centre,1.3303080070535465,103.85580555199618,Food Court
Toa Payoh,1.3343,103.8563,5cf4a83cc4df1d002c452c9c,India Muslim Food,1.335238,103.856878,Indian Restaurant
Toa Payoh,1.3343,103.8563,4dd5ec9945ddced8206285a6,William's Food Stall,1.335524128843762,103.85693793789112,Food
Toa Payoh,1.3343,103.8563,4c71e99aad69b60cb66382b9,Granny's Pancake @ Kim Keat Palm Food Centre,1.3354435,103.85707,Snack Place
Toa Payoh,1.3343,103.8563,526b2b3911d22cacff6f42f1,teochew cooked food,1.3354779481887817,103.85682678222656,Asian Restaurant
Toa Payoh,1.3343,103.8563,4f3dee8ae4b0bfb63089869f,Food,1.337940057742295,103.85291234885034,College Cafeteria
Toa Payoh,1.3343,103.8563,580f51f238fa15f71f887247,KNS Indian Muslim Food,1.335589,103.856643,South Indian Restaurant
Toa Payoh,1.3343,103.8563,5917e9592bf9a936dec6c9a9,Soi 47 Thai Food,1.337063678687585,103.85383863325977,Thai Restaurant
Toa Payoh,1.3343,103.8563,4c1369e87f7f2d7f9701df68,Mei Ying Cooked Food,1.335773,103.856674,Chinese Restaurant
Toa Payoh,1.3343,103.8563,545f3945498eb8c450509580,Hom Aroy Thai Food,1.3356077553169008,103.85708067035794,Thai Restaurant
Toa Payoh,1.3343,103.8563,4d673dfd9792b1f7998a3b1f,Lian Heng Cooked Food,1.3356222059970586,103.85750413437327,Chinese Restaurant
Toa Payoh,1.3343,103.8563,4c2d7a7ae760c9b6bd0b4549,Soon Huat Food Centre,1.3386390864131414,103.85873995167447,Food Court
Toa Payoh,1.3343,103.8563,4c174a9e955976b009c7a5f6,E-western Food,1.332042,103.856773,Pizza Place
Toa Payoh,1.3343,103.8563,4f354d6fe4b01f8cbccb3e06,Food Munchies,1.3379588476882154,103.852827422095,College Cafeteria
Toa Payoh,1.3343,103.8563,5bca9b90345cbe002c348198,New Century Food House,1.3349625,103.852165,Food & Drink Shop
Toa Payoh,1.3343,103.8563,4cb9876ea33bb1f7355688fd,Shi Zhen Cooked Food,1.336215,103.853456,Asian Restaurant
Toa Payoh,1.3343,103.8563,4d6c878b7f1c5481d1996a52,Mei Wei Xiang Fried Vegetarian Food,1.3360609983302119,103.853313,Vegetarian / Vegan Restaurant
Toa Payoh,1.3343,103.8563,4cafe5b91463a143c8b498a9,Natural Vegetarian Food,1.336246,103.853428,Vegetarian / Vegan Restaurant
Toa Payoh,1.3343,103.8563,5c8db14506fb60002c9e4460,Makan Makan Kampongtradition Food,1.33622,103.853018,Malay Restaurant
Toa Payoh,1.3343,103.8563,51ee862c498ef1784c7971b1,Jasmine (Par) Thai Food,1.3364612319171443,103.85309352610568,Thai Restaurant
Toa Payoh,1.3343,103.8563,4d70340b3599370499641a9d,Wak Min Muslim Food,1.3367376322298623,103.85992181986123,Malay Restaurant
